ID;MODELO;FORNECEDOR;ARM_DE_RECEBIMENTO;CODIGO;NIVEL;TRIAGEM_ESPECIAL;CONSUMO;ESTACAO;LADO;GRUPO_DE_ENVIO;CLASSIF;SUB_GRUPO_1;SUB_GRUPO_2;QUANT_MINIMA;QUANT_MAXIMA;QTD_ENVIO;LISTA_TRIAGEM;ETIQ_DESOVA;MODULO_FLOW_RACK;MODELO_CONCATENADO;QTY_KLT;FORNECEDOR_NAC;OBSERVACAO;ENTRADA;ALTERACAO;DESCRICAO;RECEITA;CLASSIF_1;PORTA;PTL;CODIGO_UNICO;USUARIO;QA_REPARO;SEQ_PBS;QTD_CASE;MODULO
9730;TIGGO 7 PRO;CKD;RGLOG;151000032AA;;;1;PDI;;ENVIO DIRETO - PDI;ADAS;ENVIO DIRETO - PDI;ENVIO DIRETO - PDI;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;28112025;COBERTURA DO MOTOR T1A;;;;;97301;12864;;;;
9731;TIGGO 7 PRO;CKD;RGLOG;151000133AA;;SSM-75_N-03;;SUB SUSPENSÃO DIANT;;SACI SUB;ADAS_PL8;M-75_N-01;SSM-75_N-03;;;4;10-(180)_TRIAGEM;10-(180)_TRIAGEM;77;;20;;;8082022;2062025;MANGUEIRA DE ENTRADA AR;;;;;9731;116874;;;;
9732;TIGGO 7 PRO;CKD;RGLOG;13163201;;SSM-75_N-02;;SUB MAÇANETA;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-75_N-02;SSM-75_N-02;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;32;;3;;;8082022;9112022; BASE DA MAÇANETA FRT LE;;;;;9732;116874;;;;
9733;TIGGO 7 PRO;CKD;RGLOG;207000048AA;;SSM-76_N-02;;SUB ABS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-76_N-03;SSM-76_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;51;;4;;;8082022;15012024;SUPORTE DO MODULO DO ESP;;;;;9733;116874;;;;
9734;TIGGO 7 PRO;CKD;RGLOG;13163401;;SSM-82_N-03;;SUB MAÇANETA;;SACI SUB;ADAS_ICE_LOW_48V+ADAS;M-82_N-02;SSM-82_N-03;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;32;;3;;;8082022;5022024; BASE DA MAÇANETA FRT LD;;;;;9734;116874;;;;
9735;TIGGO 7 PRO;CKD;RGLOG;155000545AA;;(PALETE);0;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;8;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;8;;SACI SUB;8082022;2072025;BOMBA DE COMBUSTÍVEL ELÉTRICO;...;;;;97350...;13187;;;;
9736;TIGGO 7 PRO;CKD;RGLOG;155000158AA;;SSM-90_N-01;;C18;;SACI SUB ;ADAS_PL8;M-90_N-03;SSM-90_N-01;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;131;;7;;;8082022;7082025;TUBO DE SAIDA DO CANISTER;;;;;9736;116874;;;;
9737;TIGGO 7 PRO;CKD;RGLOG;155000214AA;;(F03C06N2A);;T09;;SACI MIUDEZA;ADAS;M-41_N-02;F03C06N2A;;60;3;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;14012025;SUPORTE DE FIXACAO COB DA COL B LE;;;;;9737;12864;;;;
9738;TIGGO 7 PRO;CKD;RGLOG;159000016AA;;SSM-97_N-02;;SUB MOTOR;;SACI SUB;PRO;M-97_N-01;SSM-97_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;130;;4;;;8082022;9112022;TUBULACAO METALICA DA BOMBA DE VACUO;;;;;9738;116874;;;;
9739;TIGGO 7 PRO;CKD;RGLOG;F4J161008016;;;0;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;30;5;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0093;;5;;;8082022;7022024;SUPORTE DO CABO DA TRANSMISSAO;...;;;;97390...;13187;;;;
9740;TIGGO 7 PRO;CKD;RGLOG;T153900010;;;0;FAI;;SEPARAÇÃO;PRO;SEPARAÇÃO;SEPARAÇÃO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;;4122023;KIT FERRAMENTAS;;;;;97400;12864;;;;
9741;TIGGO 7 PRO;CKD;RGLOG;203000362AA;;;1;PDI;;ENVIO DIRETO - PDI;48V_ADAS;ENVIO DIRETO - PDI;ENVIO DIRETO - PDI;;;;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;;;;28112025;CAIXA DE FERRAMENTAS;;;;;97411;12864;;;;
9742;TIGGO 7 PRO;CKD;RGLOG;202000813AA;;;0;SUB DISCO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T1A+T18;;;;;23092025;BARRA DE ARRASTE LD;...;;;;97420...;13187;;;;
9743;TIGGO 7 PRO;CKD;RGLOG;202000812AA;;;0;SUB DISCO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T1A+T18;;;;;23092025;BARRA DE ARRASTE LE;...;;;;97430...;13187;;;;
9744;TIGGO 7 PRO;CKD;RGLOG;602001813AA;;;0;SUB PCH DIANT/SEQUENCIAMENTO 001;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;120;160;40;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;22022024;GRADE PCH FRONTAL;...;;;;97440...;13187;;;;
9745;TIGGO 7 PRO;CKD;RGLOG;555000121AA;;;1;SUB PARA-BRISA/13 (001) SEQUENCIAMENTO 001;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;240;360;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T19+T1E+T1A;;;;;21032023;PARA-BRISA;...;;;;97451...;13187;;;;
9746;TIGGO 7 PRO;CKD;RGLOG;202000048AA;;;0;SUB AGREGADO DIANT;;SEQUENCIAMENTO 001;COMUM;SEQUENCIAMENTO 001;PORTA PALET WH01;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;4;;;;5082024;BUCHA DA BARRA ESTABILIZADORA TRASEIRA;;;;;97460;12864;;;;
9747;TIGGO 7 PRO;CKD;RGLOG;403005660AAABK;;;1;F07;LD;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;192;96;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;COMUM;T1E;;;;;4022026;ACABAMENTO PORTA MALA LD;C58B;C58B;;;97471LDC58B;12864;;15;20;
9748;TIGGO 7 PRO;CKD;RGLOG;403005659AAABK;;;1;F07;LE;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;192;96;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;COMUM;T1E;;;;;4022026;ACABAMENTO PORTA MALA LE;C58B;C58B;;;97481LEC58B;12864;;15;20;
9749;TIGGO 7 PRO;CKD;RGLOG;153000239AA;;10 (220) TRIAGEM;0;C10;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;144;48;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;4022026;ESCAPAMENTO INTERMEDIÁRIO;C58B;C58B;;;97490C58B;12864;;19;24;
9750;TIGGO 7 PRO;CKD;RGLOG;121000006AA;;;0;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;160;320;160;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T18;;;;;14052025;TRANSMISSÃO;...;;;;97500...;13187;;;;
9751;TIGGO 7 PRO;CKD;RGLOG;123000014AA;;;0;SUB MOTOR;;SEQUENCIAMENTO 001;PRO;01SS_M-02_N-03;PORTA PALET WH001;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E +T1A +T18;;;;;20102025;TUBO PLASTICO DE ENTRADA NA TRANSMISSAO;;;;;97510;12864;;;;
9752;TIGGO 7 PRO;CKD;RGLOG;123000015AA;;;0;SUB MOTOR;;SEQUENCIAMENTO 001;PRO;01SS_M-02_N-03;PORTA PALET WH001;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E +T1A +T18;;;;;20102025;TUBO PLASTICO DE SAIDA DA TRANSMISSAO;;;;;97520;12864;;;;
9753;TIGGO 7 PRO;CKD;RGLOG;123000016AA;;;0;SUB AGREGADO DIANT;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E +T1A +T18;;;;;13092025;TAMPAO PLASTICO DA TRANSMISSAO;...;;;;97530...;13187;;;;
9754;TIGGO 7 PRO;CKD;RGLOG;403003496AAABK;;;1;QA REPARO PD01 / F18;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;216;324;108;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;5032026;FORRO PORTA DIREI. FRONTAL;C57A+C509+C58B;C57A+C509+C58B;;;97541C57A+C509+C58B;12864;QA REPARO WH01;;;
9755;TIGGO 7 PRO;CKD;RGLOG;403003497AAABK;;;1;QA REPARO PD01 / F18;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;216;324;108;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;5032026;FORRO PORTA ESQUE. FRONTAL;C57A+C509+C58B;C57A+C509+C58B;;;97551C57A+C509+C58B;12864;QA REPARO WH01;;;
9756;TIGGO 7 PRO;CKD;RGLOG;153000109AA;;;0;WH01;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;160;320;160;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T18;;;;;6032026;CATALISADOR PRIMARIO;C58B;C58B;;;97560C58B;12864;;21;24;
9757;TIGGO 7 PRO;CKD;RGLOG;205000141AA;;;0;SUB AGREGADO TRAS;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;144;48;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;AGREGADO TRASEIRO;C58B+C57A+C509;C58B+C57A+C509;;;97570C58B+C57A+C509;12864;;21;24;
9758;TIGGO 7 PRO;CKD;RGLOG;401001153ABABK;;;0;SUB PAINEL;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;144;48;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;CAPA DO PAINEL;C57A+C509+C58B;C57A+C509+C58B;;;97580C57A+C509+C58B;12864;;9;12;
9759;TIGGO 7 PRO;CKD;RGLOG;302000389AA;;;0;C16;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;DEFLETOR DE AR;C58B;C58B;;;97590C58B;12864;;117;120;
9760;TIGGO 7 PRO;CKD;RGLOG;609000518AA;;;0;T12;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;9112022;RACK DO TETO LD (ENG ANTIGA);...;;;;97600...;13187;;;;
9761;TIGGO 7 PRO;CKD;RGLOG;609000517AA;;;0;T12;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;9112022;RACK DO TETO LE (ENG ANTIGA);...;;;;97610...;13187;;;;
9762;TIGGO 7 PRO;CKD;RGLOG;555000086AA;;;0;F04;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;240;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;VIDRO QTR LE;C58B+C57A+C509;C58B+C57A+C509;;;97620C58B+C57A+C509;12864;;117;120;
9763;TIGGO 7 PRO;CKD;RGLOG;555000087AA;;;0;F04;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;240;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;VIDRO QTR LD;C58B+C57A+C509;C58B+C57A+C509;;;97630C58B+C57A+C509;12864;;117;120;
9764;TIGGO 7 PRO;CKD;RGLOG;154000239AA;;;0;SUB AGREGADO DIANT;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;60;240;180;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;EIXO DA TRANSM HOMOCINÉTICA LD;C58B;C58B;;;97640C58B;12864;;57;60;
9765;TIGGO 7 PRO;CKD;RGLOG;806001103AA;;;1;SEQUENCIAMENTO 001;;SEQUENCIAMENTO 001;ADAS;01SS_M-01_N-03;PORTA PALET WH001;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;6;T1E +T18;3;;;;10022026;SUPORTE DO CHICOTE DO MOTOR;;;;;97651;12864;;;;
9766;TIGGO 7 PRO;CKD;RGLOG;154000238AA;;;0;SUB AGREGADO DIANT;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;60;240;180;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;EIXO DA TRANSM HOMOCINÉTICA LE;C58B;C58B;;;97660C58B;12864;;57;60;
9767;TIGGO 7 PRO;CKD;RGLOG;403002056AAABK;;;0;F02;;SEQUENCIAMENTO 001;ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;80;160;80;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;CARPETE DIANT. ASSOALHO;C58B+C509;C58B+C509;;;97670C58B+C509;12864;;57;40;
9768;TIGGO 7 PRO;CKD;RGLOG;602000612AA;;;0;C08;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;29012024;PARA-BARRO TRASEIRO LD;...;;;;97680...;13187;;;;
9769;TIGGO 7 PRO;CKD;RGLOG;602000611AA;;;0;C06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;29012024;PARA-BARRO TRASEIRO LE;...;;;;97690...;13187;;;;
9770;TIGGO 7 PRO;CKD;RGLOG;403000680AA;;;0;F17;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;LONA DO PORTA MALAS;C58B+C57A+C509;C58B+C57A+C509;;;97700C58B+C57A+C509;12864;;117;120;
9771;TIGGO 7 PRO;CKD;RGLOG;602000647AA;;;0;SUB PARABARROS;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;380;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;RACK PARA BARRO FRT DIR;C58B+C57A+C509;C58B+C57A+C509;;;97710C58B+C57A+C509;12864;;117;120;
9772;TIGGO 7 PRO;CKD;RGLOG;602000646AA;;;0;SUB PARABARROS;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;RACK PARA BARRO FRT ESQ;C58B+C57A+C509;C58B+C57A+C509;;;97720C58B+C57A+C509;12864;;117;120;
9773;TIGGO 7 PRO;CKD;RGLOG;401000688AA;;;0;SUB PAINEL;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;240;360;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6022026;GRADE DO PAINEL;C57A+C509+C58B;C57A+C509+C58B;;;97730C57A+C509+C58B;12864;;19;24;
9774;TIGGO 7 PRO;CKD;RGLOG;153000136AA;;;0;SUB AGREGADO DIANT;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;14052025;ESCAPAMENTO PRIMÁRIO;...;;;;97740...;13187;;;;
9775;TIGGO 7 PRO;CKD;RGLOG;605000201AA;;;0;T30;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;LANTERNA LADO ESQUERDO;C58B+C57A+C509;C58B+C57A+C509;;;97750C58B+C57A+C509;12864;;57;60;
9776;TIGGO 7 PRO;CKD;RGLOG;605000202AA;;;0;T30;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;LANTERNA LADO DIREITO;C58B+C57A+C509;C58B+C57A+C509;;;97760C58B+C57A+C509;12864;;57;60;
9777;TIGGO 7 PRO;CKD;RGLOG;204000627AA;;;0;SUB AGREGADO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;60;180;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;20022026;DISCO DE FREIO TRASEIRO LD;...;;;;97770...;13187;;;;
9778;TIGGO 7 PRO;CKD;RGLOG;403002851AAABK;;;0;F17;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;10072023;TAMPÃO DO PORTA MALA;...;;;;97780...;13187;;;;
9779;TIGGO 7 PRO;CKD;RGLOG;204000626AA;;;1;SUB AGREGADO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;60;180;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;20022026;DISCO DE FREIO TRASEIRO LE;...;;;;97791...;13187;;;;
9780;TIGGO 7 PRO;CKD;RGLOG;609000503AA;;;0;F16;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;240;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;MOLDURA SOLEIRA LE;C58B+C57A+C509;C58B+C57A+C509;;;97800C58B+C57A+C509;12864;;57;60;
9781;TIGGO 7 PRO;CKD;RGLOG;609000504AA;;;0;F16;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;120;240;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;MOLDURA SOLEIRA LD;C58B+C57A+C509;C58B+C57A+C509;;;97810C58B+C57A+C509;12864;;57;60;
9782;TIGGO 7 PRO;CKD;RGLOG;401001126AA;;;0;F03;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;144;48;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;CONSOLE;C58B+C57A+C509;C58B+C57A+C509;;;97820C58B+C57A+C509;12864;;13;16;
9783;TIGGO 7 PRO;CKD;RGLOG;202000517AA;;;0;SUB AGREGADO DIANT;;SEQUENCIAMENTO 001;ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;96;144;48;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;AGREGADO DIANTEIRO;C58B;C58B;;;97830C58B;12864;;9;12;
9784;TIGGO 7 PRO;CKD;RGLOG;202000231AA;;;0;SUB AGREGADO TRAS;;SEQUENCIAMENTO 001;48V_ADAS+ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;18032026;BRACO DA SUSPENSAO TRASEIRO;C58B+C57A+C509;C58B+C57A+C509;;;97840C58B+C57A+C509;12864;;53;60;
9785;TIGGO 7 PRO;CKD;RGLOG;403000128AAABK;;;0;F13;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;60;120;60;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T18;;;;;6032026;PAINEL TAMPA TRASEIRA;C58B+C57A+C509;C58B+C57A+C509;;;97850C58B+C57A+C509;12864;;37;40;
9786;TIGGO 7 PRO;CKD;RGLOG;204000625AA;;;0;SUB DISCO DIANT;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;60;180;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;20022026;DISCO DE FREIO DIANTEIRO LD;...;;;;97860...;13187;;;;
9787;TIGGO 7 PRO;CKD;RGLOG;204000624AA;;;0;SUB DISCO DIANT;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;60;180;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;20022026;DISCO DE FREIO DIANTEIRO LE;...;;;;97870...;13187;;;;
9788;TIGGO 7 PRO;CKD;RGLOG;404000351AA;;;0;C19;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;T1E;;;;;10072023;VOLANTE;...;;;;97880...;13187;;;;
9789;TIGGO 7 PRO;CKD;RGLOG;155000909AA;;;1;C04;;SEQUENCIAMENTO 001;ICE_LOW+48V_ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;56;224;168;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T19;;;;;6032026;TANQUE DE COMBUSTIVEL;C57A+C509;C57A+C509;;;97891C57A+C509;12864;;57;60;
9790;TIGGO 7 PRO;CKD;RGLOG;555000115AA;;;0;T17;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;10072023;VIDRO PORTA DIANTEIRA LE;...;;;;97900...;13187;;;;
9791;TIGGO 7 PRO;CKD;RGLOG;555000116AA;;;0;T17;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;10072023;VIDRO PORTA DIANTEIRA LD;...;;;;97910...;13187;;;;
9792;TIGGO 7 PRO;CKD;RGLOG;555000084AA;;;0;T19;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;10072023;VIDRO DA PORTA TRASEIRA LE;...;;;;97920...;13187;;;;
9793;TIGGO 7 PRO;CKD;RGLOG;555000085AA;;;0;T19;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;10072023;VIDRO DA PORTA TRASEIRA LD;...;;;;97930...;13187;;;;
9794;TIGGO 7 PRO;CKD;RGLOG;202000046AA;;;0;SUB AGREGADO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;120;360;240;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;6032026;BARRA ESTABILIZADORA TRASEIRA;...;;;;97940...;13187;;;;
9795;TIGGO 7 PRO;CKD;RGLOG;202000499AA;;;0;SUB AGREGADO TRAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;240;720;480;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;;;;;;6012025;MOLA HELICOIDAL TRASEIRA;...;;;;97950...;13187;;;;
9796;TIGGO 7 PRO;CKD;RGLOG;403002265AAABK;;;0;F18;;SEQUENCIAMENTO 001;ADAS+48V_ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;80;120;40;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;FORRO PORTA ESQUE. TRASEIRO;C58B+C57A;C58B+C57A;;;97960C58B+C57A;12864;;37;40;
9797;TIGGO 7 PRO;CKD;RGLOG;403002266AAABK;;;0;F18;;SEQUENCIAMENTO 001;ADAS+48V_ADAS;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;80;120;40;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E;;;;;6032026;FORRO PORTA DIREI. TRASEIRO;C58B+C57A;C58B+C57A;;;97970C58B+C57A;12864;;37;40;
9798;TIGGO 7 PRO;CKD;RGLOG;555000008AA;;;0;F01;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;KB_SEQUENCIAMENTO TNE;60;180;120;07-(001)_SEQUENCIAMENTO 001;07-(001)_SEQUENCIAMENTO 001;;T1E+T18;;;;;2032026;VIDRO VIGIA;C58B+C57A+C509;C58B+C57A+C509;;;97980C58B+C57A+C509;12864;;27;30;
